id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
KY-R00600,,KY,Azattyk,https://www.azattyk.org/a/1960040.html,2010-02-17,Обама атомдук электр станция курганга 8 миллиард доллар бөлдү,"Жоржия Штатында курулчу АЭСтин курулушунда, Барак Обаманын билдиришинче, миңдеген адамдар иштешет жана станция болочокто 800 адисти туруктуу иш менен камсыздайт. “Бул коопсуз, экологиялык жактан таза жана энергетикалык жактан эффективдүү технологияны өнүктүрүүгө жаңы чыйыр салат”, деди президент...",RELEVANT,ENERGY,NOT_RELEVANT,,,1,ky_1,"Nuclear plant, no explicit climate frame"
KY-F00373,,KY,Azattyk,https://www.azattyk.org/a/31549164.html,2021-11-07,COP-26: Глазгодо он миңдеген киши демонстрацияга чыкты,Шотландиянын Глазго шаарында 5-6-ноябрда он миңдеген адам климаттык адилеттүүлүктү талап кылган демонстрацияга чыгышты.,RELEVANT,POLICY,RELEVANT,HEALTH_SOCIETY,,,gold,IAA adjudicated gold
KY-F01431,,KY,Azattyk,https://www.azattyk.org/a/1272619.html,2007-09-24,Улуттар уюмунда бүгүн климаттын өзгөрүшү боюнча саммит болот,"Ага 80дей мамлекет башчысы, 154 өлкөнүн расмий өкүлдөрү катышары күтүлүүдө. БУУнун башкатчысы Пан Ги Мун өткөрүп жаткан бул конференциянын максаты глобалдык жылуулукка өбөлгө болгон булганыч газдардын өлчөмүн кыскартуу боюнча мунаса табуу. Буга чейин ушул багытта кабыл алынган эл аралык документ...",RELEVANT,POLICY,RELEVANT,POLICY,,,gold,IAA adjudicated gold
KY-F01601,,KY,Azattyk,https://www.azattyk.org/a/1281196.html,2008-03-15,Евробиримдиктин лидерлери Жер климатынын өзгөрүшү боюнча эскертүү жарыялашты,"Брюсселдеги жыйындын соңунда алар абаны өзгөчө көп булгаган мамлекеттер бирдиктүү аракет көрүүгө макулдашпаса, кырдаал көзөмөлдөн чыгып кетээрин эскертишти. Евробиримдикке кирген өлкөлөр булгач газдарды азайтуу боюнча өзүнүн иш-аракеттерин тактап жатышат. Бирок бардык мамлекеттер бирдиктүү...",RELEVANT,POLICY,RELEVANT,POLICY,,,gold,IAA adjudicated gold
KY-C00430,,KY,24.kg,https://24.kg/kyrgyzcha/70315_mongulordu_ishtetuugo_uruksat_bergen_myiyzamdyi_jokko_chyigaruu_sunushu_sotto_karalat_/,2017-12-07,Мөңгүлөрдү иштетүүгө уруксат берген мыйзамды жокко чыгаруу сунушу сотто каралат - | 24.KG,Бишкек шаардык райондор аралык соту Суу кодексине киргизилген акыркы өзгөртүүлөрдү жокко чыгаруу боюнча «Демократия жана жарандык коому үчүн» коалициясынын арызын карайт. Бул тууралуу укук коргоочу Азамат Адилов.,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,ky_2,glacier exploitation law challenged in court
KY-R200195,,KY,Azattyk,https://www.azattyk.org/a/1264748.html,2007-04-11,АРАЛ ДЕҢИЗИН КАЛЫБЫНА КЕЛТИРҮҮ БОЮНЧА ЖЫЛЫШТАР,Казакстандын өкмөтү Дүйнөлүк Банкка Арал деңизин сактап калуу аракеттеринин экинчи баскычына жаңы карыз сурап кайрылды. 40 жылдай соолуп келген деңиз соңку 2-3 жылда кайра толо баштаганы маалым. Адистердин болжолунда Аралдын түндүк бөлүгү 40 пайызга калыбына келди. Бирок Өзбекстанга караган түштүк бөлүгү мурдагыдай эле бөксөрүп жатат.,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ky_2,Aral Sea restoration progress
KY-F00440,,KY,Azattyk,https://www.azattyk.org/a/1275243.html,2007-11-17,Улуттар уюмунун окумуштуулар комиссиясы климаттын өзгөрүшүнүн орду толгус кесепеттери бар экенин кайрадан эскертти,"Бул тууралуу дүйнө окумуштууларынын Улуттар уюму алдындагы өкмөттөр аралык комиссиясынын жаңы отчетунда айтылат. Адистердин ишениминде, глобалдык жылуулук - адам ишмердигинин натыйжасы жана анын кесепеттерин алдын алууга али убакыт бар. Азыркы документ Испаниянын Валенсия шаарында бүгүн аяктаган...",RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,gold,IAA adjudicated gold
KY-F01441,,KY,Azattyk,https://www.azattyk.org/a/1829758.html,2009-09-24,БУУда И.Чудинов сөз сүйлөдү,Кыргызстандагы уу зат калдыктарын сактоочу жайлар Борбор Азия аймагы үчүн өзгөчө коркунуч жаратууда. Бул тууралуу премьер-министр Игорь Чудинов БУУнун Башкы ассамблеясынын климаттын өзгөрүү проблемаларына арналган Нью-Йорк сессиясында сүйлөгөн сөзүндө айтты. Бул коркунучтун күчөшүн жаратылыш...,RELEVANT,POLICY,NOT_RELEVANT,,,1,ky_2,Toxic waste topic at UN climate session
KY-F00588,,KY,Azattyk,https://www.azattyk.org/a/1276725.html,2007-12-16,БУУнун климат форумунда жер абасынын ысышы боюнча келишимди 2009-жылга карата түзүү макулдашылды,"""Жол картасы"" тууралуу макулдашуу америкалык делегация өз каршылыгынан баш тарткандан кийин жетишилди. Пландалган келишим жер абасын ысыткан булганч газдарды кыскартуу тууралуу2012-жылга чейин эсептелинген Киото келишиминин мөөнөтү 2012-жылы аяктагандан кийин күчүнө кирет.",RELEVANT,POLICY,RELEVANT,POLICY,,,ky_2,UN climate agreement roadmap by 2009
KY-R00234,,KY,Azattyk,https://www.azattyk.org/a/1287258.html,2008-07-08,АЗЫК-ТҮЛҮК КААТЧЫЛЫГЫНАН ЧОЧУГАНДАР КӨБӨЙДҮ,"Ош облусунун көпчүлүк райондорунда оруп-жыюу өнөктүгү кызыды. Жергиликтүү дыйкандар жана эксперттер быйылкы кургакчылыктан улам түшүм ойдогудай болбой жаткандыгына кейип, мамлекет чукул арада чара көрбөсө, азык-түлүк каатчылыгы күтүлөт деп кооптонушууда. Ошол эле учурда бийлик башчылары былтыркыдай тартыштыкка жол берилбейт деген ишенимде.",RELEVANT,AGRI_LAND,RELEVANT,AGRI_LAND,,,ky_1,"Drought threatens harvest, food crisis"
