id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
KK-C02472,,KK,Egemen,https://egemen.kz/article/269639-aral-taghdyry-–-adam-taghdyry,2021-03-26,Арал тағдыры – адам тағдыры,ХХ ғасырдағы Орталық Азиядағы ең ірі экологиялық Арал апатының зардабын аймақ елдері әлі күнге тартып отыр. Халықаралық Аралды құтқару қорының мәліметтері,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,"Aral disaster, region suffering"
KK-C00346,,KK,Egemen,https://egemen.kz/article/401553-manhghystauda-dgasyl-energetika-baghytynda-khalyqaralyq-dgoba-qolgha-alyndy,2025-12-13,Маңғыстауда жасыл энергетика бағытында халықаралық жоба қолға алынды,Маңғыстауда жасыл энергетика бағытындағы халықаралық жоба талқыланды,RELEVANT,ENERGY,RELEVANT,ENERGY,,,gold,IAA adjudicated gold
KK-D03155,,KK,Egemen,https://egemen.kz/article/413858-kishi-araldynh-auqymy-ulghaydy-ma,2026-06-02,Кіші Аралдың ауқымы ұлғайды ма?,"Кейінгі кездері Сырдарияның арнасы ортайып, өзен жағалауындағы жұрттың да көңіліне алаң кіріп тұр. Өзендегі жалпы су қоры жыл сайын төмендеп, оны жағалай қоныс…",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,"Small Aral, Syrdarya decline"
KK-A00445,,KK,Azattyq,https://www.azattyq.org/a/30320352.html,2019-12-11,"Time журналы Грета Тунбергті ""Жыл адамы"" деп таныды","Time журналы 16 жастағы экобелсенді Грета Тунбергті ""Жыл адамы"" деп атады. Швед оқушысы Тунберг саясаткерлердің климаттың өзгеруі мәселесіне мән беруі үшін өткізілген акциялардың ұйымдастырушысы ретінде танылған. Журнал редакциясы Тунбергтің климаттың өзгеруіне қарсы күрескен еңбегін ғана...",RELEVANT,OTHER_CLIMATE,RELEVANT,HEALTH_SOCIETY,,,kk_1,Greta Thunberg Person of Year
KK-C01729,,KK,Egemen,https://egemen.kz/article/304903-aral-qorynynh-otyrysy-otti,2022-02-23,Арал қорының отырысы өтті,Аралды құтқару халықаралық қорының отырысы онлайн режімде өтті. Қазақстан тарапынан шараға Премьер-Министрдің бірінші орынбасары Роман Скляр қатысты.,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,Aral rescue fund meeting
KK-D01901,,KK,Egemen,https://egemen.kz/article/15261-kokaral,2011-09-27,Көкарал,"Аралдың табанынан су кеткенмен, халқының жүрегінен жыр кеткен жоқ. Теңізі тартылған ай­маққа барған сайын қараша ха­лықтың қайсарлығын көріп, тәнті",RELEVANT,WATER_CRYO,NOT_RELEVANT,,,1,kk_2,Kokaral; poetic cultural piece
KK-00636,,KK,Egemen,https://egemen.kz/article/410740-tozghan-dgayylym-toryqqan-sharua-tuyin-qashan-tarqatylady,2026-04-10,"Тозған жайылым, торыққан шаруа: Түйін қашан тарқатылады?",Үкімет Ауыл шаруашылығы министрлігі дайындаған «Мал шаруашылығын дамытудың 2026-2030 жылдарға арналған кешенді жоспарын» бекітті. Аталған құжат саланы,RELEVANT,AGRI_LAND,RELEVANT,AGRI_LAND,,1,kk_1,"pasture degradation, livestock plan"
KK-C01437,,KK,Egemen,https://egemen.kz/article/263629-ekologiya-ministrligi-zhem-dgane-oyyl-ozenderi-aghynynynh-ozgeruine-taldau-dgasa,2021-02-02,Экология министрлігі Жем және Ойыл өзендері ағынының өзгеруіне талдау жасады,"Экология, геология және табиғи ресурстар министрлігінің «Қазгидромет» РМК шаруашылық қызмет пен климаттың өзгеруі жағдайында Жем және Ойыл өзендері",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,river flow change under climate
KK-C01873,,KK,Egemen,https://egemen.kz/article/257300-senatta-aral-tenhizindegi-sugha-taueldikti-azaytu-turaly-talqylandy,2020-11-27,Сенатта Арал теңізіндегі суға тәуелдікті азайту туралы талқыланды,"Бүгін Қызылорда облысында САРАТС-2 – ""Сырдария өзенінің арнасын реттеу және Арал теңізінің солтүстік бөлігін сақтау"" жобасының аясында Қоғамдық тыңдау",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_1,"reduce Aral water dependence, Syrdarya"
KK-D00143,,KK,Egemen,https://egemen.kz/article/201780-nzm-oqushysy-finlyandiya-prezidentimen-klimat-maselelerin-talqylady,2019-06-06,НЗМ оқушысы Финляндия президентімен климат мәселелерін талқылады,"«Президент Австралия, Мексика, Чили, Нидерланды, Қазақстан, Тунис және Финляндия жастары кіретін World Summit of Students for Climate хатшылығымен",RELEVANT,POLICY,RELEVANT,SCIENCE_GEN,,1,kk_2,Student climate summit discussion
KK-C00546,,KK,Egemen,https://egemen.kz/article/358420-ekologiyany-dgaqsartatyn-tekhnologiya,2024-02-19,Экологияны жақсартатын технология,"Дүниежүзілік банктің болжамынша, еліміздегі таза су қоры жыл санап азайып келеді. Сарапшылардың айтуынша, сегіз жылдық мерзімде таза суға тапшылықты 15",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,kk_1,clean water scarcity forecast
KK-D02179,,KK,Egemen,https://egemen.kz/article/354268-kaspiydinh-tartyluy-zertteulerden-keyin-sharalar-qabyldanady,2023-12-08,Каспийдің тартылуы: Зерттеулерден кейін шаралар қабылданады,Жылдан жылға Каспий теңізінің суы тартылып барады. Атырау облысы әкімі Серік Шәпкенов мәселені шешу үшін ғылыми зерттеулер жүргізу қажеттігін Орталық,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,gold,IAA adjudicated gold
KK-C00386,,KK,Egemen,https://egemen.kz/article/277928-ekologiya-ministri-egis-alqaptaryn-sumen-qamtamasyz-etudinh-dgaghdayyn-tusindird,2021-06-10,Экология министрі егіс алқаптарын сумен қамтамасыз етудің жағдайын түсіндірді,"Экология, геология және табиғи ресурстар министрі Мағзұм Мырзағалиев еліміздің оңтүстік өңіріндегі егіс алқаптарын сумен қамтамасыз етудің жағдайын",RELEVANT,AGRI_LAND,RELEVANT,WATER_CRYO,,,gold,IAA adjudicated gold
KK-A00291,,KK,Azattyq,https://www.azattyq.org/a/central-asia-kazakhstan-kyrgyzstan-water-management/32458517.html,2023-06-14,Орталық Азия қалалары су ресурстарын тиімсіз басқарудан зардап шегіп отыр,Орталық Азия елдерінің басшылары мұздықтардың еруі мен жауын-шашынның азаюы мәселесін шеше алмайды. Бірақ ресурстарды дұрыс басқару халық саны қарқынды өсіп келе жатқан өңірдегі су дағдарысының алдын алуы мүмкін.,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_2,"Central Asia water mismanagement, glacier melt"
KK-D02521,,KK,Egemen,https://egemen.kz/article/326723-aral-maselesi-europa-nazarynda,2022-10-27,Арал мәселесі Еуропа назарында,"Сенат Төрағасының орынбасары Асқар Шәкіров ЕҚЫҰ Парла­мент­тік Ассамблеясының Экономикалық мәселелер, ғылым, техноло­гия және қоршаған орта жөніндегі",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,kk_2,Aral issue in Europe focus
KK-A00213,,KK,Azattyq,https://www.azattyq.org/a/1360748.html,2008-12-17,ЕуроОдақтың ғаламдық жылынуға байланысты құжаты қабылданды,ЕуроПарламент аталған құжатты желтоқсанның 17-де мақұлдады. Одаққа мүше 27 ел құжаттағы 6 бап шарттарымен қазірдің өзінде келісті. Құжаттың аты “20+20+20” деп аталады. Яғни ЕуроОдаққа мүше елдер 2020 жылға қарай ауаға бөлінетін көмірқышқыл газын 20 пайызға азайтатын болады. Жаңаланатын энергия...,RELEVANT,POLICY,RELEVANT,POLICY,,,kk_1,"EU climate document, emissions cut"
