id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
RU-00109,,RU,Daryo.uz,https://daryo.uz/ru/2024/01/07/mcs-gotovitsa-k-novomu-sezonu-po-ozeleneniu-dna-osusennogo-aralskogo-mora/,2024-01-07,МЧС готовится к новому сезону по озеленению дна осушенного Аральского моря,Семена саксаула будут высеваться с воздуха при содействии МЧС,RELEVANT,WATER_CRYO,RELEVANT,AGRI_LAND,,1,ru_1,"greening dried Aral seabed, saxaul"
RU-D03148,,RU,Tengrinews,https://tengrinews.kz/kazakhstan_news/tokaev-prizval-obratit-vnimanie-ekologiyu-problemyi-klimata-544271/,2024-08-09,Токаев призвал обратить внимание на экологию и проблемы климата: 09 августа 2024 15:00 - новости на Tengrinews.kz,Tengrinews.kz ▶ Токаев призвал обратить внимание на экологию и проблемы климата: 09 августа 2024 15:00 ▶ Читать подробнее актуальные новости и события на сайте.,RELEVANT,POLICY,RELEVANT,POLICY,,,gold,IAA adjudicated gold
RU-D03998,,RU,Kaktus,https://kaktus.media/doc/407664_belorysskie_proizvoditeli_proiavili_interes_k_tendery_po_zakypke_ekologichnyh_avtobysov.html,2020-03-10,Белорусские производители проявили интерес к тендеру по закупке экологичных автобусов,Мэр Бишкека и посол Беларуси в КР обсудили также возможности создания предприятий по сборке троллейбусов и лифтов. Подробнее:,RELEVANT,ENERGY,NOT_RELEVANT,,,,ru_2,
RU-D04648,,RU,Kaktus,https://kaktus.media/doc/406804_askar_salymbekov:_sohraniaia_ledniki_sohranit_mir_na_granicah.html,2020-02-26,"Аскар Салымбеков: Сохраняя ледники, сохранить мир на границах",Аскар Салымбеков: Необходимо создать единый центр для сохранения ледников в Центральной Азии,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ru_1,"glacier conservation, regional center"
RU-C00366,,RU,24.kg,https://24.kg/archive/ru/community/134476-dlya-izucheniya-sostoyaniya-lednikov-kyrgyzstana.html/,2012-08-08,Для изучения состояния ледников Кыргызстана в районе работы Кумтора может понадобиться $50 тысяч,Для изучения состояния ледников Кыргызстана в районе работы Кумтора может понадобиться $50 тысячДля изучения состояния ледников Кыргызстана в районе работы Кумтора может понадобиться $50 тыс,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ru_2,glacier study Kumtor
RU-D04947,,RU,Tengrinews,https://tengrinews.kz/news/voda-nachala-postupat-v-maloe-aralskoe-more-448729/,2021-09-16,Вода начала поступать в Малое Аральское море: 16 сентября 2021 19:43 - новости на Tengrinews.kz,Tengrinews.kz ▶ Вода начала поступать в Малое Аральское море: 16 сентября 2021 19:43 ▶ Читать подробнее актуальные новости и события на сайте.,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,gold,IAA adjudicated gold
RU-D02433,,RU,Tengrinews,https://tengrinews.kz/kazakhstan_news/v-aralskoe-more-vozvraschaetsya-voda-592478/,2026-02-12,В Аральское море возвращается вода,"В Аральское море возвращается вода. По последним данным, объёмы в Малом Арале увеличились до 23 миллиардов кубических метров, передаёт Tengrinews.kz со ссылкой на Almaty.tv.",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ru_1,water returns to Aral
RU-D03318,,RU,Tengrinews,https://tengrinews.kz/news/ekologicheskaya-katastrofa-proizoyti-gorah-almatyi-uchenyie-409720/,2020-08-13,Экологическая катастрофа может произойти в горах Алматы - ученые: 13 августа 2020 10:54 - новости на Tengrinews.kz,Tengrinews.kz ▶ Экологическая катастрофа может произойти в горах Алматы - ученые: 13 августа 2020 10:54 ▶ Читать подробнее актуальные новости и события на сайте.,RELEVANT,WATER_CRYO,NOT_RELEVANT,,,1,ru_1,vague ecological catastrophe warning
RU-C00339,,RU,24.kg,https://24.kg/archive/ru/bigtiraj/74874-lednikovyj-period-nastupit-v-2014-godu-zadaetsya.html/,2010-05-27,Ледниковый период наступит в 2014 году? Задается вопросом,"Ледниковый период наступит в 2014 году? Задается вопросомLa Stampa (Италия). По мнению российского ученого, эра потепления закончилась, более того, начинается малый ледниковый период. Часы п",RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,ru_2,climate projection ice age
RU-C00535,,RU,Daryo.uz,https://daryo.uz/ru/2026/06/24/tri-shaga-sokrashchenie-uglerodniy-sled-uzbekistan/,2026-06-24,ЦЭИР обозначил три шага к сокращению углеродного следа в Узбекистане,"Среди необходимых масштабных преобразований — повышение экологичности электроэнергетики, расширение электрификации транспорта, зданий и промышленности, а также внедрение технологий улавливания углерода, зеленого водорода и других низкоуглеродных решений. Normal 0 false false false false RU X-NONE X-NONE /* Style Definitions */ table.MsoNormalTable {mso-style-name:""Обычная таблица""; mso-tstyle-rowband-size:0; mso-tstyle-colband-size:0; mso-style-noshow:yes; mso-style-priority:99; mso-style-parent:""""; mso-padding-alt:0cm 5.4pt 0cm 5.4pt; mso-para-margin-top:0cm; mso-para-margin-right:0cm; mso-para-margin-bottom:8.0pt; mso-para-margin-left:0cm; line-height:107%; mso-pagination:widow-orphan; font-size:11.0pt; font-family:""Aptos"",sans-serif; mso-ascii-font-family:Aptos; mso-ascii-theme-font:minor-latin; mso-hansi-font-family:Aptos; mso-hansi-theme-font:minor-latin; mso-font-kerning:1.0pt; mso-ligatures:standardcontextual; mso-fareast-language:EN-US;}",RELEVANT,ENERGY,RELEVANT,ENERGY,,,ru_2,decarbonization/energy transition steps
RU-D02138,,RU,Sputnik,https://sputnik.kg/20260609/birikken-uluttar-uyumu-aptap-katuu-bolorun-eskertti-1101789137.html,,БУУ Жердин көп бөлүгүндө аба ырайы катуу өзгөрө турганын эскертти. Себеби,"Тынч океандагы бул кубулуштун кесепетинен Жердин бир катар аймактарын аптап каптаса, кайсы бир жерлеринде жаан-чачындын арбый турганы айтылды.",RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,1,ru_1,UN warns severe weather changes
RU-D02036,,RU,Tengrinews,https://tengrinews.kz/world_news/globalnoe-poteplenie-vernet-zemlyu-35-millionov-let-nazad-435220/,2021-04-21,Глобальное потепление ”вернет” Землю на 35 миллионов лет назад - ученый: 21 апреля 2021 09:34 - новости на Tengrinews.kz,Tengrinews.kz ▶ Глобальное потепление ”вернет” Землю на 35 миллионов лет назад - ученый: 21 апреля 2021 09:34 ▶ Читать подробнее актуальные новости и события на сайте.,RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,gold,IAA adjudicated gold
